sentence,predicted,correct_label
"My roommate claims i'm schizophrenic. Jokes on him, I don't have a roommate.",[0.558241069316864],1
My Viagra addiction... Was the hardest time of my life.,[0.5517704486846924],1
What's a redneck's favorite type of bread? Inbred,[0.5633857846260071],1
"I gave my daughter a watch for her birthday. She thought it was so cool and when she showed it to the next door neighbour, he asked, ""That's a pretty watch you've got there! Does it tell you the time?"" She laughed: 'No, this is an old fashioned watch. You have to look at it!'",[0.5385832190513611],1
Shark Tank idea: a microwave that will self-destruct if someone tries to use it to cook fish.,[0.5553078651428223],1
Can someone get me some rohypnol or chloroform? I've got a date tomorrow tonight and she doesn't know yet.,[0.5521672964096069],1
Why did the Muslim cross the road? To get to the bigger crowd,[0.5593997836112976],1
My Grandfather was one of those Unorthodox Jews. He was a Nazi.,[0.5561490058898926],1
[first day as a pirate] Pirate: That's not why they call it a poop deck. Me: Oh. My bad,[0.5573446154594421],1
"What do you call a group of well-endowed, homosexual physicists? Large hardon colliders",[0.5788503885269165],1
What do call a fish with a Phd? A brain sturgeon.,[0.5623282790184021],1
"My girlfriend told me that if I ever cheated on her, it would be worse if it was with a black girl. I told her she was wrong. It'd only be three-fifths as bad.",[0.5534629225730896],1
The problem with being gay It's a pain in the ass,[0.5692734718322754],1
"Justice is best served cold. Because if it were served warm, it would be justwater.",[0.5765699744224548],1
Have you heard of the dyslexic agnostic insomniac? He stayed up all night wondering if there was a dog.,[0.5588054656982422],1
"[mattress shopping] Salesmen: Do you guys want to try it out before you buy it? Me: Sure *wife lays down on mattress, I go lay on couch in store lobby",[0.560701847076416],1
"I was in a taxi today and the driver said, ""I love my job. I'm my own boss. Nobody tells me what to do."" Then I said: ""Turn left here.""",[0.5414466261863708],1
My wife threatened to leave me because of my obsession with optical illusions. I said: 'Wait! This isn't what you think it is!,[0.554460883140564],1
Me: I wonder how a bill becomes a law? *music plays and the shit on my desk starts singing* Me: no stop I already looked it up on my phone,[0.554253101348877],1
There is nothing wrong with exploring one's sexuality--and that is my message to the California Highway Patrol.,[0.5520992875099182],1
There's nothing worse than people online who feel they can just command others to discuss a topic they bring up. Discuss.,[0.5603079795837402],1
They just found a Black guy hanging from a tree with 79 stab wounds in Alabama.... The police say it's the worst case of suicide they've ever seen,[0.5708656907081604],1
My first day as a car salesman. Customer: Cargo space? Me: Car no do that. Car no fly. Manager: Can I see you in my office?,[0.5573018193244934],1
"COOKBOOK: 1 cup blood, 1/2 cup the white stuff on the corner of an old man's mouth, 3 tablespoons powdered farts, one green pepper. ME: Ew green pepper.",[0.5700724124908447],1
"I said to my wife ""When I die,"" I'd like to die having sex"" She replied: ""At least it'll be quick.""",[0.5667089819908142],1
What do you call a dog magician? A labracadabrador. corny,[0.5718548893928528],1
"On a previous episode, a female listener left a voicemail and had something to say about the advice. Basically she says none of it's necessary and you'll do better if you ""just be yourself"". So you'll hear her voicemail and then my response to the worst dating advice ever given.",[0.5500752925872803],1
Our Mexican neighbor made us dinner and it tastes like I committed a grave error in marrying a white girl.,[0.5501530170440674],1
"Have to remember my stocked fridge is to last my family for weeks, not a challenge for me to finish all in one day 🙄",[0.5729203820228577],1
"My girlfriend told me I look ""uncool"" with a bike helmet on.. Well you know I'd rather look uncool than fall and split my head open during sex.",[0.5592516660690308],1
How many feminists does it take to change a light-bulb? THAT'S NOT FUNNY!,[0.567361056804657],1
Twins and mama bear are napping... Time to practice my COD skills so I could stop being a burden to teams ¥º.... .....oooh I hurt my own feelings ­,[0.564148485660553],1
me: [being pulled out of my flipped car] can you get my ipod nano paramedic: no me: ok,[0.5604459047317505],1
When the eclipse comes I'm going to borrow the special glasses my wife uses when I'm shirtless.,[0.5546006560325623],1
So I gave a blind guy a basketball. I think he's still trying to read it,[0.5482006669044495],1
"I have never worked out the moral to Humpty Dumpty. Is it, 'don't let horses perform medical procedures?'",[0.5493025183677673],1
"I thought I won the argument with my wife as to how to arrange the dining room furniture... But when I got home, the tables were turned.",[0.5327945351600647],1
Premature ejaculation.... the single biggest compliment a man can pay a women and they fucking moan about it.,[0.5625361204147339],1
"me: how will i die fortune teller: unequivocally, and finally...happy me: [tearing up] oh wow- fortune teller: also naked in a mcdonalds drive thru what the fuck",[0.5517053604125977],1
I busted my nose earlier today... I suppose women can call the aftermath a hot mess.,[0.5534011721611023],1
"ME: I'm such an idiot. ME, 3 DRINKS IN AND FEELING WISE: A broken clock is right twice a day, but a working clock set improperly is wrong all the time. Wow. Yes. Write that down. That's a tattoo.",[0.5529094338417053],1
My roommate says our house is haunted I've been living here for 300 years and i haven't noticed shit.,[0.5510610938072205],1
"A woman is on trial for beating her husband to death with his guitar collection. The judge asks her ""First offender?"" She replies ""No, first a Gibson, then a Fender.""",[0.5502117276191711],1
Someone threw a giant bottle of omega-3 pills at me. I'm fine - I only suffered super fish oil injuries.,[0.5575373768806458],1
How many ants are needed to fill an apartment? Tenants,[0.574633002281189],1
A German bakers was robbed... Apparently everything was stollen.,[0.5571631789207458],1
What do you call immigrants to Sweden? Artificial Swedeners,[0.5739286541938782],1
"I've often heard that ""icy"" is the easiest word to spell Looking at it now, I see why",[0.5614194273948669],1
The wife & I fought last night. Saying things that can't be taken back. Like perishable goods. Baby food. DVDs with broken seals. Underwear.,[0.5586477518081665],1
What do you call a Jewish rapper? A rappi.,[0.563346266746521],1
did you know you can tell how much a girl likes you by the position of their feet Chances are if her feet are next to her ears she really likes you.,[0.5671329498291016],1
Holding one of those artist paint palettes but the paints are different sauces and I have a nugget in my brush hand. My mouth is the canvas.,[0.5491229891777039],1
"I think I'm pretty perceptive but I've been flying around the sun at 67,000 mph since I was born and haven't even noticed.",[0.5658465027809143],1
"Critics are calling my performance of Wife Pretending To Care About Her Husband's Work Story ""emotionally charged"" and ""daring"".",[0.5649520754814148],1
"One unintended consequence of unprotected sex is that sometimes, 6 years later, a small child is forced to learn the recorder.",[0.5545878410339355],1
Nothing beats a pretty girl with a beautiful singing voice except for Chris Brown,[0.5743618607521057],1
Did you hear the one about the 2 gay ghosts? They kept giving each other the willies!,[0.5577784180641174],1
"Why was there semen on the clean laundry? When Greg woke up, his mom had left a note reading, ""Please put a load in the washer""",[0.5667251348495483],1
Why do Christian people suck at Pokemon? They don't believe in evolution rofl,[0.5568820834159851],1
Learning to love yourself is important. Just don't let your wife catch you doing it.,[0.5603066682815552],1
You know how some women wax off their eyebrows and draw them on more attractive with a pen? I do that same thing for my personality with alcohol,[0.5655871033668518],1
"For the past few days, I wake up to see someone has dumped a bunch of LEGO blocks on my front porch. I don't know what to make of it.",[0.5465354919433594],1
"What's the difference between Jesus, and a picture of Jesus? It only takes one nail to hang the picture. haha",[0.5621903538703918],1
Did you hear about the Native American who drank 1000 glasses of tea? He drowned in his tea pee.,[0.5588697791099548],1
"WHEN SOMETHING BAD HAPPENS TO SOMEONE I LIKE: This universe is a cruel and random place. There is no cosmic justice. WHEN SOMETHING BAD HAPPENS TO SOMEONE I DON'T LIKE: Karma strikes again, baby!!!",[0.5663003921508789],1
What is the name of the Asian pointing out everyones mistakes? Xu wong,[0.5585982799530029],1
I scared the postman today by going to the door completely naked. I'm not sure what scared him more. My naked body or the fact I knew where he lived.,[0.5567480325698853],1
me: omg honey i can't hear your broke ass through my airpods judge: i said death by electrocution,[0.5634191036224365],1
Bullets are so weird. They only do their job AFTER they're fired,[0.5732064247131348],1
Why don't dentists display their awards? Because they want to prevent plaque build-up. corny,[0.5777498483657837],1
I'm reading a horror story in Braille. Something bad is about to happen...I can feel it.,[0.5552517175674438],1
ME IN NORMAL CLOTHES: I am nothing. I am invisible. ME THE SECOND I PUT ON A SCARF: I am a handsome rich millionaire who knows about horses. Make way.,[0.5714004039764404],1
"Today I was asked to go out, by 20 girls. Sadly, I was in the women's bathroom.",[0.5541977286338806],1
"A Mormon president would face the most difficult issue any president has. Deciding who's the First Lady, who's the Second Lady, and who's the Third Lady.",[0.5708233118057251],1
A black man is speeding down the motorway and he dies. How? He sticks his head out of the window and his lips beat him to death.,[0.5734366774559021],1
"[gym] Personal Trainer: (looking at my workout journal) You were supposed to record the weight you lifted, not how the workouts made you feel. Me: oh",[0.5613934993743896],1
Weird. I've been hitting this wasp's nest with a wiffle ball bat for about five minutes and noth- ok I gotta go,[0.5511312484741211],1
A study conducted by a group of scientists shows that women that have more than 25% body fat live longer than the men who mention it to them,[0.5834046602249146],1
I went to a restaurant last night and I noticed that my waitress had a black eye. So I made sure I spoke loud and clear when ordering my food because she obviously has trouble listening.,[0.5349479913711548],1
"My roommate is 2 days younger than me So I've gotten into the habit of saying ""when I was your age…' and then describing what I did 2 days ago",[0.5699731707572937],1
wife: Why is 9 crying? me: Because it's raining and he's getting wet wife: But we're at a water park me *takes a drink from my flask* Yep,[0.5582748055458069],1
What do you call a pretty lady on the arm of a drummer? A Tattoo.,[0.5580300092697144],1
What's the difference between Santa Claus and A Black Rapper? Santa stops after three hoes.,[0.5623584985733032],1
I don't have a Fitbit. But I have a couple of fat bits.,[0.5644493699073792],1
[fridge shopping] Salesmen: What type of fridge are you looking for? Me: Do you have something in stainless steel that does a good job hiding rotting vegetables?,[0.5672908425331116],1
Where are average things manufactured? The satisfactory.,[0.5709293484687805],1
What do you call a caring prostitute? Someone who gives a fuck,[0.5705922842025757],1
"[2 am] *5 year old sneaks into my room* 5: (whispers) Daddy Me: .... 5: (louder) Daddy! Me: huh? what? 5: Are you asleep? Me: No... not anymore... 5: Okay, just checking. *goes back to bed*",[0.5723206400871277],1
What do you call an iguana that thinks it's a dog? A reptile dysfunction.,[0.5573015213012695],1
Just ordered a non-fat pumpkin spice latte & now I drive a Prius & am a Zumba instructor.,[0.5533127784729004],1
I saw a poor old lady fall over today on the sidewalk! At least I presume she was poor - she only had $1.20 in her purse.,[0.5580660104751587],1
"Sometimes, in the heat of an argument, you say things you don't mean. I'm sorry. You aren't a ""silly goose"". That's my dad talking, not me.",[0.550071656703949],1
What's the hardest part about breaking up with a Japanese girl? You have to drop the bomb on her twice before she gets the point.,[0.5500422716140747],1
"Me: *takes off shirt and pants, gets into bed with just socks and underwear on* Mattress salesmen: Dude",[0.5688695311546326],1
"Do you know how many 3rd party sects the catholic church is protecting? None, catholics aren't allowed to have protected sects.",[0.563180148601532],1
[at ultrasound] Nurse: there it is. There's your baby Me visibly relieved: oh Jesus thank u Wife whispering to nurse: he thought it was bees,[0.5499624609947205],1
My wife and I had a row and it finished with her literally crawling to me on her hands and knees! She said: 'Get out from under that bed and fight like a man.',[0.5497422218322754],1
Why do Jews get circumcised? Because Jewish women won't touch anything that's not at least 10% off.,[0.560053288936615],1
"Being an adult means eating what you want when you want. But it also means realizing you're not capable of making healthy choices, so you get a personal trainer to make a meal plan for you. But when he does you say 'No one is telling me what to eat. Screw that guy. I'm an adult'.",[0.5478160977363586],1
"Gay marriage will encourage people to be gay, in the same way that hanging around tall people will make you tall.",[0.5733043551445007],1
"English ships start with HMS, United states with USS... what about Italian ships? AMB. It's stands for, 'Atsa Ma Boat!'",[0.5761062502861023],1
I'm addicted to having money in the bank. I really do suffer from withdrawals.,[0.5560189485549927],1
My wife... It's difficult to say what she does... She sells seashells on the seashore.,[0.5588159561157227],1
Worked out legs n nalgas yesterday. Everything hurts. I can't even hold in my farts.,[0.5631309151649475],1
"Did you hear about the girl so in love, she'd rather blow her boyfriend than go out shoe shopping? Talk about head over heels!",[0.5616167187690735],1
Sometimes at night I look up at the stars and think... I should really get a roof for this house.,[0.5649744272232056],1
My girlfriend wants me to choose between her and my career as a reporter. I have some breaking news for her.,[0.5482258796691895],1
It's a bad sign that in order to vote in Georgia you have to prove you subscribe to The Golf Channel.,[0.5722333788871765],1
"A sexy woman sits down next to a guy drinking alone at a bar She whispers, ""You look like you could use a little fun. For $100, I'll do anything you ask me to in three words or less."" The man takes a drink of his beer, then takes out $100 and says, ""Paint my house.""",[0.5554057955741882],1
duck: [sees my bread] i lust for crust me: no duck: c'mon that dough make me go oh me: it'll make you sick duck: i am a beast for the yeast baby,[0.5554882287979126],1
What's the hardest thing about dating a blind woman? Getting her husband's voice just right,[0.5561138987541199],1
What's the difference between redneck newlyweds and two variables in a dataset? The variables aren't necessarily related.,[0.5589303970336914],1
I like my hookers like I like my treasure... Buried.,[0.5753917694091797],1
"Christmas is such a happy time - the only way I can get through it, is to stop taking my anti-depressants.",[0.5588342547416687],1
I decided to join the new Jewish fraternity on campus ... Zayda Ate a Bagel,[0.5606176853179932],1
"The past, the present, and the future walk into a bar... It was tense. haha",[0.5695436000823975],1
"I'm not afraid of butterflies, but they do make me feel nervous.",[0.5761899948120117],1
"My girlfriend feels she needs 72 half-empty bottles of stuff in her shower & if I even look at them, they all throw themselves on the floor",[0.5552521347999573],1
"""You know the difference between me and you? ... I make this look good"" - Men in Black",[0.5858835577964783],1
It can't be much fun being gay. Your friends are always moaning behind your back.,[0.5574054718017578],1
What's Dracula's favourite type of coffee? Decoffinated.,[0.5628949403762817],1
How do you navigate holidays like father's day in queer relationships where the bio dad isn't involved? Auntie Red Tweet Tea,[0.5686048269271851],1
"""He's not sleeping with you cause you're fat and ugly, so lose some weight and do your make up like this."" - Women's magazines, summarized.",[0.5716900825500488],1
I can't stand abortions. I'm ok with killing babies... but the idea of a woman making decisions just doesn't sit right with me.,[0.5656583905220032],1
"My girlfriend is adorable, smart, sexy, and looking over my shoulder as I type.",[0.5607328414916992],1
People say I'm an 'out of touch' celebrity but my butler puts on my pants one leg at a time just like everyone else.,[0.5577396750450134],1
"You never hear parents say they regret having kids, but you also never see them smile, laugh, or be happy either.",[0.5626453757286072],1
I drink water throughout the day to stay hydrated and also just in case someone says something shocking so I can spit it out.,[0.5637349486351013],1
I like my slaves like I like my coffee Strong and black,[0.5878956913948059],1
What did the Hobbit say to the Japanese man as he was leaving? Shirenara!,[0.5648981928825378],1
"A photon walks into a hotel The bell boy walks up and asks, ""Do you have any luggage?"". ""No,"" says the photon, ""I'm traveling light.""",[0.5644671320915222],1
I was pulled over last night and the officer asked me if I had a police record. I told him 'no but I have a couple albums by Sting.',[0.5498698949813843],1
One of the ants on my ant farm dresses up as a clown to cheer up his friends. He's an anti-depress ant.,[0.5594801902770996],1
"If you don't remember her name in the morning, take her to Starbucks.",[0.5615475177764893],1
Where do beekeepers stay on vacation? Air bee and bee.,[0.5824748277664185],1
"I asked the librarian if the library had any books about paranoia. She whispered: ""They're right behind you.""",[0.5611156225204468],1
"What did the French man say when he tripped down the stairs? ""Eiffel."" corny",[0.5619996190071106],1
"I'm pretty sure the audience appreciated my standing up repeatedly and saying, 'Actually, it's PANTHER OF COLOR.'",[0.5571686625480652],1
Met gayla.,[0.5779547095298767],1
"Today I saw a dwarf climbing down a prison wall. I thought to myself, ""That's a little condescending""",[0.5548916459083557],1
"Personally, I don't agree with cannabis being legalised in America. The last thing those fat fuckers need is the munchies.",[0.5603734254837036],1
"If I could only pick one desert island record, I'd choose whichever album is most canoe-shaped.",[0.5518378615379333],1
"When they said, ""we're all in this together"" they were actually talking about a big internet argument.",[0.5642209649085999],1
"Wife: that's never going to work Husband: you're so negative, Sandra W: you're planting bird seeds H: LET ME GROW MY BIRDS, WOMAN",[0.5649178624153137],1
Why did the bachelors purchase double amputee strippers for their party? Because they were 50% off!,[0.5619819164276123],1
"As a kid, I was less concerned about Goldilock's safety than I was about Mama and Papa bear not sleeping in the same bed anymore.",[0.5617978572845459],1
What do you call a deaf lesbian? Earmuff,[0.5641434192657471],1
"A man is buying a banana, an apple and two eggs. The female cashier says: ""You must be single."" The man answers: ""Wow, how did you know?"" Cashier: ""Because you're ugly.""",[0.5496769547462463],1
"If there's one thing we've learned from stripper cops, it's that the police could make way more money getting naked than handing out tickets.",[0.5681336522102356],1
How many people with dementia does it take to change a lightbulb? To get to the other side.,[0.5686199069023132],1
1-year-old: *shrieks repeatedly* Me: Why is she so loud? Wife: That's how she talks. Apparently she speaks fluent pterodactyl.,[0.5390782356262207],1
"Your first instinct is gonna to be to spell ""leopard"" and ""deaf"" correctly. You're going to want to resist that.  Best band manager ever.",[0.5578525066375732],1
I never shower before church. I like to sit in my own pew.,[0.5427940487861633],1
I still don't know what nougat is.,[0.5585238933563232],1
Why should you always bring a bag of chips to a party? In queso emergency.,[0.5590790510177612],1
The barista said she liked my Dia de los Muertos skeleton costume. I'm not wearing a costume.,[0.5520077347755432],1
Me trying to decide if I want to buy a rockstar energy drink or a monster energy drink: 'Do I want to feel energized enough to melt faces or eat them?',[0.5652883052825928],1
"A Doctor, Nun, Priest, Englishman, Irishman and Scotsman all walk into a bar. The barman takes one look and says: 'What is this, a joke?'",[0.5528590679168701],1
"After a long debate with my wife, I decided that we won't vaccinate our kids We think the doctor would do a way better job than us.",[0.5426622033119202],1
"Girls look back at your wedding photos, if you are fatter than that, he is not happy..",[0.5709992051124573],1
"Do you have to be from Vietnam to open up a restaurant called ""Viet Noms?"" I'm asking for a friend",[0.5590166449546814],1
"Keep your friends close, keep your enemies closer, keep your stuffed animals closest.",[0.5866097211837769],1
My wife keeps telling me that I'm the cheapest person she has ever met in her life. I'm not buying it.,[0.5515551567077637],1
"Watching Grey's Anatomy teaches me that if I'm really sad, I should walk slowly down a corridor to a Snow Patrol track.",[0.5495860576629639],1
"Which southeast Asian drink is more popular, the iced tea or the coffee? Neither. It's a Thai.",[0.5592932105064392],1
"A cop pulls over a rabbi on Yom Kippur. He says ""I pulled you over for speeding"". Rabbi goes ""I wasn't speeding, I was fasting"".",[0.5574340224266052],1
"Me: Hey lady, you can't park there. Her: I'm just running into Starbucks. Me: Oh shit, my bad. Laws don't apply to you then.",[0.5497866272926331],1
My therapist won't validate my parking but he will validate my feelings about it.,[0.5727190375328064],1
Toilet paper is one of the toughest items to buy in the grocery store. It's so hard to decide if you'd rather wipe your butt with a cuddly bear or some soft white kittens.,[0.5477162003517151],1
I fucked an arthritic woman yesterday. What a cracker.,[0.5560846328735352],1
The Old Testament is the historical record of the first time we Jews controlled the media.,[0.5675046443939209],1
Whoever stole my anti depressants. I hope you're happy now.,[0.561897873878479],1
I regret rubbing ketchup in my eyes. But that's Heinz sight for you.,[0.5466042757034302],1
My girlfriend wanted to have a talk about how childish i am But she didn't have the secret password to my pillow fort so she couldn't get in,[0.5617091059684753],1
You wouldn't call me lazy if you saw the long list of things I did in order to avoid being productive.,[0.5458884239196777],1
I went jogging but came back after five minutes because I forgot something. I forgot that I'm fat and can't run for more than five minutes.,[0.5556840300559998],1
The name Red Lobster is helpful if you totally forgot what color lobsters are.,[0.5566316843032837],1
I was sacked from the ice cream factory today. It was because I'll only work on two sundaes a month.,[0.5472782254219055],1
"The main reason I've never joined a religious cult is I'm not a fan of Kool-aid, other than that I totally would.",[0.5511935353279114],1
I love autumn in California: watching the leaves change color because they're on fire.,[0.5720396637916565],1
What do you call a Muslim woman without a burka? Dead.,[0.5668461918830872],1
"I walked in on my girlfriend having sex with her personal trainer. Me: ""Ok, this isn't working out.""",[0.5464028120040894],1
"Valentine's Day soon, Ladies! But don't bother getting me what you got me last year. I've got enough fucking restraining orders as it is.",[0.5652226209640503],1
What do lawyers wear to work? A lawsuit.,[0.5582402944564819],1
My boss told me to have a good day. So I went home.,[0.5487458109855652],1
My wife says I'm the cheapest man in the world. I'm not buying it.,[0.5535951256752014],1
My son is now at that age where he's curious about the human body. I guess I'll have to hide it somewhere else now.,[0.547226071357727],1
I saw a group of transvestites driving really fast... ... it took me a while to realise that they were drag-racing.,[0.5571849942207336],1
"""Dad, on my way home from school I saw Santa beating a Pakistani man up outside a shop. "" ""Well son, I don't know what to say to you, I'm shocked. "" ""So am I dad, I only posted the letter yesterday""",[0.5538151264190674],1
A guy in a wheelchair stole my camouflage stuff I told him 'you can hide but you can't run'.,[0.5629395842552185],1
"As I was entering a singles bar last night the bouncer started patting me down. He said, ""Have you got anything on you that you shouldn't have?"" ""Yes,"" I replied. ""My wedding ring!""",[0.549493670463562],1
"When a bear stays in bed for 7 months in a row, they call it hibernation. But when I do it, everyone says I'm depressed",[0.5663924813270569],1
"My wife just cleaned out her purse. So, she'll be having a garage sale later this week.",[0.5476409792900085],1
What kind of batteries do Canadians get the most excited about? AA,[0.5720853209495544],1
"I tried to share a sandwich with a homeless guy today, but he just shouted very rudely, ""Get your own sandwich!""",[0.5541022419929504],1
What do you call a gay guy paralyzed from the neck down? A Tomato (because he's both a fruit AND a vegetable),[0.559749186038971],1
What do Ethiopians get for Christmas? Hungry christmas jokes,[0.5691940188407898],1
"If I had a dime for every time I didn't know what was going on, I'd be like, ""Why ya'll keep giving me all these dimes?""",[0.5628505349159241],1
People with gender dysphoria tend to be great businessmen. Every action they take is a trans-action.,[0.5622497797012329],1
"My IT guy just asked, ""How does a computer get drunk?"" It takes screen shots.",[0.5479118824005127],1
What do the Egyptians call a man who cannot keep his opinions to himself? IMHOtep,[0.5669105052947998],1
Why does a white guy go to a brothel? For pleasure. Why does a black guy go to a brothel? He's looking for his mother.,[0.5519177913665771],1
What did Kim Jong-Un say yesterday before he died? My Korea is over,[0.5783978700637817],1
Do you think that all this poverty in Africa is just Gods way of saying that he didn't mean to create black people?,[0.5818684101104736],1
How do farmers party? They turnip the beets.,[0.5646618008613586],1
My parents are always telling me that their world doesn't revolve around me So I guess that means that I'm not actually their sun,[0.568513810634613],1
What did Tennessee. The same thing Arkansas.,[0.5686682462692261],1
"My wife says she's reading a book about leadership to help her advance at work and be a better professional, but I bet it's to lead a team of evil villains who will rob banks and do bad stuff. She's not fooling me.",[0.5572004914283752],1
What do you call a man with no arms and no legs in a swimming pool? Bob.,[0.5677229166030884],1
Marriage Protip: dipping your wife's hand in warm water while she sleeps provides a good excuse to buy a new mattress and upgrade your bed situation.,[0.5619617700576782],1
"Child to his mum; ""Mummy, what is dark humour?"" ""Well sweetheart, you see that man over there with no arms?"" ""No Mummy, I""m blind"" ""Exactly""",[0.5653532147407532],1
"I know a lot of jokes about unemployed people, but none of them work",[0.5725259780883789],1
"When one door closes another one opens... if that were true, imagine trying to get in the car. It would be like an episode of Mr Bean.",[0.5625057816505432],1
"A murderer is to be executed by electric chair and the priests asks if he has any last request. The man asks for the priest to hold his hand. Needless to say, the priest was shocked.",[0.5600513219833374],1
cop: alright step off of the vehicle me: [propping kickstand] this is bullshit cop: why do you have that on a tricycle,[0.5531301498413086],1
"Me: Hey buddy, do you want to go to the potty? Toddler: NO! I hate the bathroom and NEVER want to go in there! (5 mins later, I'm in the bathroom on the toilet) Toddler (pounding on bathroom door): LET ME IN!!!",[0.5454877018928528],1
"When life gives you lemons, make lemonade. When your wife gives you lemons... Make sure she hasn't gone senile.",[0.5595983266830444],1
How can you tell if your moms got Parkinsons? She's got lipstick on her eye balls.,[0.5525533556938171],1
"What did the Alaska Native's girlfriend say when she broke up with him? *""I'm just not that Inuit.""*",[0.5612936019897461],1
I like my girlfriend's new glow-in-the-dark braces... ...her smile really lights up the room now.,[0.558264970779419],1
"I read that shaving your legs helps you swim faster, so now, I just have to go back in time and convince the guys who hazed me in high school that I was a swimmer.",[0.5615192651748657],1
It's weird that my therapy dog has no interest in hearing about my childhood.,[0.5567759275436401],1
What's comforting and scary at the same time? A warm toilet seat.,[0.559323787689209],1
Why did the blind woman fall into the well? Because she couldn't see that well.,[0.5601438879966736],1
If you rearrange the letters of POSTMEN... They become VERY ANGRY.,[0.568206250667572],1
"Sins are like viruses, it's better you keep them to yourself",[0.5816084146499634],1
"Some bonds defy distance, and time, and logic because some ties are simply meant to be.",[0.58050537109375],0
"Eid Mubarak. I personally wanted to wish you all a blessed Eid. Nowadays, everyone is overwhelmed by the amount of impersonal messages. Most people just copy, paste and send to get the job done. Not me! Anyway I wish you all the best for 2013. Your brother, Abdul",[0.5726119875907898],0
To formally reintroduce ourselves: we are a group of radical BIPOC interpreters across multiple intersections bringing access to Social Justice movements in Southern California! Our time our love our hands will fight for what is right,[0.5737537145614624],0
"""Take a piece of my heart. And make it all your own. So when we are apart. You'll never be alone."" - Shawn Mendes.",[0.5918019413948059],0
"""I believe that for the most part, love is about choices. It's about putting down the poison and the dagger and making your own happy ending.""",[0.5830140113830566],0
"In Norway, it takes three years of higher education to become a police officer. Graduates are awarded a Bachelor's degree in Police Studies.",[0.5698602199554443],0
"There is more value in promoting who we are, instead of just defending who we are not",[0.583270251750946],0
"""Part Of Your World"" was almost cut from ""The Little Mermaid.""",[0.5780631303787231],0
"Go the extra mile, it's never crowded",[0.5811128616333008],0
More planes were destroyed in World War II than there are planes on Earth today.,[0.6135406494140625],0
"""Real change involves the loss of power."" -Anand Giridharadas",[0.5783223509788513],0
It's cool to be nice to people,[0.5818290114402771],0
""" You're on the other side. As the skyline splits in two. I'm miles away from seeing you."" - Ed Sheeran.",[0.5855605602264404],0
Getting better with girls and relationships is always tough at first and anything worth having is worth working for. Stay the course.,[0.5822146534919739],0
"Only 10 companies control almost every large food and beverage brand in the world. Nestle, PepsiCo, Coca-Cola, Unilever, Danone, General Mills, Kellogg's, Mars, Associated British Foods, and Mondelez.",[0.5875952839851379],0
Midnight Sky? Best Miley song ever?,[0.5753320455551147],0
My white hot take is that I love the Star Wars movies but I like the mandalorian more.,[0.5536196231842041],0
Okay...here we go!!! Supernatura I SPN Family Live Tweeting,[0.5647977590560913],0
"Compared to white youth, Blk youth w/no prior arrests and the same crime are 6x more likely to be incarcerated. - Prof Waldman chp m summit",[0.5761669874191284],0
"Taking down statues isn't going to fix centuries of systemic oppression, violence and hatred that black people have had to endure but it might bring us one small step closer to making ALL Tennesseans and visitors to our state feel safe - not just the white ones.",[0.5824908018112183],0
"Life can be tough sometimes, but so are you. Chin up! You got this",[0.5878676772117615],0
Ladies take him with you shopping and ask him to choose some outfits which he would like you to wear.,[0.5550956726074219],0
Welp time to watch Eastern Promises,[0.5732600092887878],0
About one in eight Americans eat pizza on any given day.,[0.5836978554725647],0
"George and Amal, I couldn't agree with you more. I am joining forces with you and will match your $500,000 donation to 'March For Our Lives.' These inspiring young people remind me of the Freedom Riders of the 60s who also said we've had ENOUGH and our voices will be heard.",[0.5814801454544067],0
To people like JK Rowling I have a serious question. . . Where are all of these hypothetical bathroom attacks from trans women?,[0.55864417552948],0
"Flamin' Hot Cheetos were invented by Richard Montanez, a janitor at Frito-Lay who sprinkled chili powder on regular Cheetos that hadn't been dusted. After creating a new product, he swiftly rose up the ranks, eventually becoming an executive at PepsiCo.",[0.5606278777122498],0
"""It's like we're going on a train that's going 200 miles an hour... It'd be so nice to get off. To stand on the platform for just a minute.""",[0.5826321840286255],0
"Only one plane was allowed to take off after all others were grounded on September 11th, 2001. It was a plane carrying antivenin to a man who was bitten by a highly venomous snake. The plane was escorted by two fighter jets.",[0.5737621784210205],0
"Correction: It is WORLD Prematurity Day. Women w/ increased risk: low income, African American OR birthing b4 17 yrs old or after 35 yo",[0.5862910747528076],0
"""As hard as we try to move forward, as tempting as it is to never look back, the past always comes back to bite us in the ass.""",[0.5939205288887024],0
"Cucumber contains erepsin, the enzyme that helps to digest protein health protein",[0.5827493667602539],0
Tinder made its first match on the continent of Antarctica in 2014. Both people were research scientists.,[0.5746545195579529],0
Def missed my connecting flight due to some delays. So I guess I'm spending the night in DC! I need a drank,[0.559339165687561],0
"Love is free, lust is expensive.",[0.5821519494056702],0
Pandas sometimes fake pregnancies to receive more food and special treatment from humans.,[0.5658254027366638],0
Are there Peloton message boards to talk about treadmill and strength workouts? I want online pals to discuss their favorite vids. 💪🏾🏃🏾‍♀️,[0.5657586455345154],0
"Responding to stereotype of ""angry black women"" by suppressing emotion isn't healthy and is part of Strong Black Woman syndrome. Resist",[0.5762421488761902],0
"Thoughts go out to those affected by the Santa Barbara shooting. Women are human beings, they do not 'owe' u anything. Please remember that.",[0.5842729806900024],0
"""Sometimes, no matter how much you love someone, they just can't love you back in the same way.""",[0.593400776386261],0
