sentence,predicted,correct_label
"When someone asks me how my day is, I like to say ""Still kinda pissed about Hiroshima,"" & then start swearing in Japanese.",0,1
I just spent the night with a feminist prostitute... Had to suck my own cock but she paid half!,0,1
Life is like a box of chocolates... It doesn't last long for fat people.,0,1
"To me, nothing says Christmas like a person saying the word ""Christmas"".",0,1
"A woman noticed her husband standing on the bathroom scale sucking in his stomach. ""Ha! That's not going to help,"" she said. ""Sure, it does,"" he said. ""It's the only way I can see the numbers.""",1,0
[God Creating Cats] God: Make them adorable so people will love them unconditionally and take care of them Angel: Awwwww! God: Also make them lick their own butt-holes Angel: Wtf?,1,0
Me (watching millennials being convinced that fanny packs are fashionable): This is hilarious. Best punk ever.,1,0
"""Grampa, how did you support gay marriage? Did you march like civil rights ppl?"" ""No. Marching's hard. I tweeted about it.""",1,0
Where's the best place in America to shop for a football kit? New Jersey!,0,1
Puns leave me numb. Mathematical puns leave me number.,0,1
Did you hear about the pessimistic German vegetarian? He feared the wurst,0,1
What's the difference between a stripper and a hooker? Usually about $40,0,1
How do you say goodbye to a thousand Japanese people? A big wave,0,1
"My neighbor is blasting his meditation music, but every time I go over to say something I'm filled with a deep sense of peace.",0,1
How many Irish folk singers does it take to change a light bulb? Two. One to change the bulb and one to sing about how grand the old bulb was.,0,1
'Tis the season to start sentences with apostrophes.,0,1
What do bats use to hit baseball? Baseball human,0,1
me: hey do you have the time? my clock is wrong clock: all i'm saying is why isn't there a white panther,1,0
What's baked every day and sells itself? Your mom,0,1
"If you ever think someone you know has been replaced by a robot, just ask them to identify traffic lights or cars.",0,1
"When your wife remembers a memory from years ago and you have no recollection of it, don't blame yourself... that's just a break down in the Matrix. Our robot overlords put the memory in her head but forgot to put it in yours.",0,1
I only sleep with antivaxers 3 years of child support is way better than 18,0,1
What is the least spoken language in the world? Sign language.,0,1
Why don't Chinese kids believe in Santa? Because they make the toys,0,1
"My girlfriend is weird, she always starts conversations with, ""Are you even listening to me!""",0,1
I once dated a dyslexic woman. I took her home and she cooked my sock.,0,1
What do you call a deaf gynecologist? A lip reader,0,1
Nigerian Accent made easy: Happy Birthday = Api Betday XBOX 360 = eggs bugs three sisty McDonald's = Magdonnas Husband = Ozzband Concern = Con Son Order Chinese = Hoda shy knees Google = Gugu Safe Journey = Save Johnny,1,0
What's the best reason to date a pornstar? You never have to meet her father.,0,1
"Protip: Marrying a person isn't the only way to get someone to take your name, there's also identity theft.",0,1
Been chatting and flirting with this 14 year old chick Now she tells me she's an undercover cop. How freakin' cool is that for someone her age.,0,1
Welcome to your 40s. You just injured your back reading this tweet.,0,1
Why did the transgender person disappear after they gave birth? They became transparent.,0,1
If doomsday prep companies thought doomsday was really coming they wouldn't be stockpiling your soon to be worthless cash.,0,1
What is the best way to stop a politician? A really strong gust of wind.,0,1
"Where is the lift? American: You mean the elevator? English: Yes, we call it a lift. American: It's called an elevator. We invented it. English: And we invented the language.",1,0
"My parents won't say which of their six kids they love the best, but they have told me I finished just out of the top five.",0,1
I've been saying 'mucho' more when talking to my Hispanic friends. It means a lot to them.,0,1
"As my wife gave birth all the doctors yelled, ""Push!"" I was convinced it was a Pull door.",0,1
"When my wife and I are getting ready to go out and in a hurry, I like to help her get ready faster by repeatedly telling her what time it is every few minutes.",0,1
I tried bringing sexy back but the lady at Walmart assured me I didn't get it there.,0,1
"If there's one thing that makes me throw up, it's a dart board on a ceiling.",0,1
What do you call a bedpan in Russia? A Poo-tin.,0,1
[couples counselling] Wife: He keeps comparing my emotions to food Therapist (to me): Women's emotions are complex. They have several layers Me: Oh I get it. Like a delicious bean dip,1,0
Titanic sank 103 years ago... ...making it the only thing your mom didn't go down on! Hi-YO!,1,0
"I'm like an iPhone when it comes to going out after work... my battery says I still have 47% left, but in reality I'm going to be dead and out of energy within 30 minutes.",0,1
In which country are they refusing to use wi-fi and bluetooth? In wireland,0,1
What does the arabs put in their Mexican food?? Allah-penos,0,1
What do you call a woman who is paralyzed from the waist down? Wife.,0,1
The Chinese coined the phrase 'it's not you.. it's me' while looking at their family albums.,0,1
What do you call a seven course Irish meal? A 6-pack and a potato.,0,1
Remember that AMA guy whose mother slept with him because he had broken his arms? She was adding incest to injury.,0,1
I thought my vasectomy would keep my wife from getting pregnant. But apparently it just changes the color of the baby.,0,1
"A man goes to a $3 hooker He contracted crabs. When he goes back to complain, the hooker laughs and says, ""What do you expect for $3, a lobster?""",1,0
It's cool that they did the black hole or whatever but I'm more interested in BIG questions like: Why do I enjoy soup but I never have a craving for it?,0,1
FRIEND: Do you think the Ghost Horse is real? ME: No. That's just an urban legend. *We both distinctly hear something clop in the attic*,1,0
"A Mexican magician tells the audience he is going to disappear on the count of 3. He says ""uno, dos..."" and POOF! He disappeared without a tres.",1,0
I saw a guy drop his scrabble letters in a road. I asked him: 'What's the word on the street?',1,0
Why is there only a stairway to heaven but a highway to hell? Easy. More traffic is going to hell. rofl,0,1
After 50 years of failed embargoes and isolation the US is about to unleash its most obnoxious weapon on Cuba to date...the American tourist.,0,1
kid: where do babies come from dad: the stork kid: but that means- dad: that's right son [hand on shoulder] i fucked a stork,1,0
INSTAGRAM: Looks like a fun weekend!! TWITTER: You look like what happens when a hobbit has a baby with an ashtray.,1,0
I'm glad they called the huge chocolate bars 'king sized' because it makes me feel like a triumphant conquerer when I'm eating my feelings and crying.,0,1
How do you call a Jew teenager? Jewenile,0,1
The reason you see cartoon characters like Mickey Mouse and Donald Duck wearing gloves all the time is because they're murderers,0,1
If whales are so intelligent why the fuck do they swim near Japan?,0,1
"If a girl gets changed in front of you, then she's either really interested, or thinks of you as just a friend. Or she hasn't spotted me in her wardrobe.",0,1
me: so tell me about yourself date: i hate surprises me: [violently waving off behind her] is that right grizzly bear: [confused shrug],1,0
"Why do people say ""fat people are lazy""? Fat people get themselves food, I'm skinny because I'm too lazy to get myself food.",0,1
What do you call a gay avatar? A bender.,0,1
"I hate these supposedly ""funny t-shirts"". Just the other day I saw one which on the front said ""I'm not gay..."" and on the back said ""but my boyfriend is"". So I asked my girlfriend to take it off.",0,1
Let's name this product after something virtually no one will use it for. -the inventors of duct tape,1,0
"Nothing good can come from a gay man greeting you with an up and down look followed by an ""Oh, honey""",0,1
What do you call a bunch of little black kids playing in leaves? Raisin Bran rofl,0,1
My friend told me he hopes I die somewhere filled with tents and lights and rides. That seems fair,0,1
"What did the Ice Cream say to the Birthday Girl? Go 'head girl, it's sherbert day",0,1
"A fat woman just served me at McDonalds... ... and said ""Sorry about the wait"". I replied and said ""Don't worry, you'll lose it eventually"".",0,1
What's the difference between a gay man and a freezer? Freezer doesn't fart when you pull the meat out.,0,1
"If you keep snails in the pockets of your cargo shorts, they're called escargot shorts. And send.",0,1
"A mexican magician told the audience he'll disappear on the count of three. He said ""Uno, dos"" *POOF*. He disappeared without a tres.",1,0
How does NASA organize a party? They planet.,0,1
"A rabbi, an Irishman, and a clown walk into a bar The bartender says ""This has to be a joke.""",1,0
"My wife and I have a new arrangement. I can sleep with any woman I want, but she doesn't speak to me or live with me anymore.",0,1
Today is my 5 year wedding anniversary. Have you ever noticed how similar the words anniversary and adversary are? It's not a coincidence,0,1
My wife was happy when I told her I put a load in the dishwasher until 9 months later when Consuela's baby came out looking just like me!,0,1
I saw a French rifle on eBay today It's never been fired but I heard it was dropped once.,0,1
We live in a dark age. An age where it's not okay to commit murder but it's okay for fat girls to wear leggings.,0,1
I'd like to invent a line of cleaning products that does a good job and also sounds satanic. -the inventor of dirt devil,1,0
You never see churches with free WiFi because no church wants to compete with an invisible power that actually works.,0,1
"When my employer asked if I had a criminal record I guess ""highest number of robberies in an hour"" wasn't the answer he was looking for.",0,1
I'm dating an English teacher who keeps correcting my grammar during sex. She gets particularly annoyed about my improper use of the colon.,0,1
What's the the key to telling an ISIS joke? The execution. sorry,0,1
me: knock knock friend: who's there me: g- white guy with an anime avi: you've made a statement on a public forum so there is no reason for me to mind my own business,1,0
"My girlfriend wants me to take her to Paris, and treat her like a princess The only thing is, I don't know which to pick: the guillotine or the Mercedes.",0,1
What do you call cows that don't have a sense of humor? Feminists.,0,1
When I was 6 I got coal from Santa. The next year I decided to get back at him and poison the cookies. The bastard found out and killed my dad,0,1
One nice thing about getting older is that you appreciate crackers more. Great taste and accurate name. A+,0,1
Thanks to everyone who sent their thoughts and prayers during my difficult time of slow internet last night.,0,1
"I asked my wife what women really want and she said attentive lovers. ...Or maybe she said ""a tent of lovers."" I wasn't really listening...",0,1
I don't understand why everyone thinks the KKK are racist. Every week at our meetings there's always tons of black people hanging around.,0,1
"My wife told me that she hates revolving doors and is afraid that she'll get stuck in them. I said, 'You'll come round eventually.""",0,1
What so you call an Asian jew? Jew Lee,0,1
A news story said a missing cat came back to his owners after 8 years. Turns out the cat was backpacking through Europe and finding himself.,0,1
Today one of my friends told me I often make people uncomfortable by violating their personal space. It was an incredibly hurtful thing to say and it completely ruined our bath.,0,1
What's the difference between a feminist and an illegal immigrant? The illegal immigrant knows how to cook.,0,1
Anne Frank's dad actually edited her diary. He took out things about sex and dirty jokes.,0,1
What do women and modern computers have in common? Neither one will accept a 3 and a half inch floppy,0,1
What does a turtle and a pedophile have in common? They both want to get there before the hare does. ROFL,0,1
The most exciting part of Easter egg hunts at my house is when suddenly the hunted become the hunters.,0,1
It's hard being a vegan who's into crossfit because I don't know which one to tell you about first.,0,1
I'm always disappointed when someone offers me Kool Aid and I drink it and then they don't try to recruit me into a religious cult,0,1
Why wasn't Hitler invited to the BBQ? Because he always burns the franks.,0,1
Let's give this invention a name that will severely hurt its marketability -the inventor of the fanny pack,0,1
"Do you know what happens when gay marriage is legalized? BREAKING NEWS: California's drought is over. Water supply flourishing from the tears of the racist, homophobic, and conservative southerners",1,0
"""I piss off a lot of deaf people when I talk"" -Italians",0,1
"""Doctor Doctor, I feel like a pair of curtains.."" I advised him to contact Facebook to set it as one of the gender options on the sign up menu.",1,0
How did the doctor cure the invisible man? He took him to the ICU,0,1
I just learned the medical name for Viagra. Mycoxaflopin.,0,1
What do you call an ugly dinosaur? An eyesaur.,0,1
"If Kevin Bacon never said ""want some bacon with your eggs"" to a lonely chick in a bar, life just doesn't make sense anymore.",0,1
My wife told me I'm not allowed to impersonate a flamingo anymore. I had to put my foot down.,0,1
I showed up late to the Kleptomaniacs Anonymous meeting. All the seats were already taken.,0,1
Hot chick without makeup: her beauty is so effortless & carefree Me without makeup: why is that very sick grandma not in a home,1,0
My doctor diagnosed me with cancer and Alzheimer's. At least it isn't cancer.,0,1
There are 2 things in this world that i hate. 1. racism 2. black people,0,1
"They say you should take the stairs to get exercise, but I think I get a better workout doing sit ups and jumping jacks in the elevator.",0,1
What do you call it when all your mother's sisters gather at your funeral to avenge your death? Vigil aunties.,0,1
"When people say 'age is just a number', I'm always like, 'actually it's a word, idiot'",0,1
"My wife was a little puzzled when I suddenly bought some new beads for her abacus. Smiling, I said to her... ""Honey, it's the little things that count!""",1,0
"An atheist, a Muslim, and a Born-again Christian are seated together on a plane. They have a pleasant flight because they're not assholes.",0,1
A shipment of Viagra was hijacked on its way to the depot. The police are warning citizens to be on the look out for a gang of hardened criminals.,0,1
Why haven't they installed a mirror on cars that only covers your blind spot?,0,1
the hamburger helper implies the existence of a hamburger master,0,1
"[God creating babies] God: Make them super cute, but also literally the worst.",1,0
"I'm not Catholic, but I've given up picking my belly button for lint.",0,1
"Somebody just threw a jar of mayonnaise at me I was like, ""What the Hellmann?""",0,1
After 40mins someone finally answered. Just to put me on hold for another 15mins LOL. They don't want to let go. GODDAMN THESE LOOKS OF MINE! 24 hour fitness,1,0
My wife said she'd be happy with any bday gift as long as I get her something with lots of diamonds. She'll love this pack of playing cards!,0,1
What is a terrorist his favourite car? A Citroen C4 h,1,0
"There's no ""I"" in team, but there are 2 of them in ""idiot"".",0,1
Why did the hipster drown? He went iceskating before it was cool,0,1
"Having kids takes up most of a parent's energy. But no matter how exhausted my wife and I are, we always make sure to set some time aside to get together and argue about who is more tired.",0,1
[At work] Me: I could use a little help here. Brain: No. I don't feel like being productive right now. [At home in bed] Me: I'm exhausted. Brain: IT'S TIME TO SOLVE ALL THE WORLDS PROBLEMS!!!,1,0
Why was the Muslim arrested for speeding during Ramadan? Because he was going *to fast*!,0,1
I wonder if Asian people put smileys like this ),0,1
Call me when Serious Rowling writes a book.,0,1
Saudi TV Mistake Saudi Arabia TV reported the Brussels attack 15 minutes earlier than it actually happened. Saudi TV sincerely apologizes for this innocent mistake.,0,1
A Mexican got injured during a game of golf and needed stitches. I guess it was a hole in Juan.,0,1
Fun fact: Nudity is typically blurred out on TV because no one can get their genitals to sign a release form.,0,1
What do you call two gay Irishmen? Michael Fitzpatrick and Patrick Fitzmichael,0,1
Robert Pattinson once dealt with an obsessed fan by taking her out for dinner and complaining about his life. He says he's able to bore people in two minutes.,0,1
"My Dad: I agree with Occam, the simplest explanation is usually the correct one Also My Dad: Apple changed my password again",1,0
"Had to explain what irony was to someone at church. Apparently, ""Being a carpenter and getting nailed to a wooden cross"" isn't a good example.",0,1
"The benefits of having kids include their cuteness, adorable cuddles, and using them being sick as an excuse to get out of absolutely anything you want.",0,1
"When my kids are home, my phone goes in a drawer so I can give them my attention and not be distracted. Like a good parent, I want to be 100% present when I'm yelling at them for fighting with each other.",0,1
How many Americans does it take to screw a lightbulb? None. Their President outsources the job to India.,0,1
"If you drink a lot of beer, you get a beer gut. If you smoke a lot of weed, you get a pot belly.",0,1
LGBT Girl Scout Leader Arrested She was thrown in jail for eating Brownies.,0,1
What do you call a hooker with no limits? Your mom.,0,1
What do you call a rich Chinese person ? cha ching,0,1
"Damn, this is going to get ugly,"" I thought. As my wife removed her makeup.",0,1
My Welsh mate was found dead yesterday. He died the way he would have wanted to go... He passed away peacefully in his sheep,1,0
What is it called when two mummies fart at the same time? Toot-in-common.,0,1
"As I get older and remember all the people I've lost along the way, I think to myself maybe a career as a tour guide wasn't for me.",0,1
What do you call a Muslim optician who doesn't give a fuck about his patients? Asif Eyecare,0,1
"A husband asked his wife, ""Why don't you tell me when you orgasm?"" She replied, ""Because I don't like calling you at work.""",0,1
What is the definition of a will? Come on guys it's a dead giveaway,0,1
How much does a midget stripper with three kids get paid? Mini-mom wage.,0,1
What do you call a little square that hasn't developed its new dimension yet? Precubescent,0,1
"I saw two blind dudes fighting the other day and I yelled ""I'm rooting for the one with the knife!"" Both of them ran away.",0,1
"Instead of checking IDs, bars now make sure that people can't name 3 YouTube Stars.",0,1
"Whenever I see a newborn baby, I realize they have absolutely no clue how many binge-worthy shows they now have to catch up on.",0,1
What do you get when you cross a policeman with a skunk ? Law and odor.,0,1
Never argue with a fool. Listeners can't tell which is which,0,1
I used to date a girl called Anna Ward She was a trophy girlfriend.,0,1
I read a book about a transsexual woman with a speech impediment.. It was titled 'Man or Myth',0,1
I recently got sick at the airport. My doctor says it's a terminal illness.,0,1
How do you know if someone is hitchhiking or maybe just complimenting you on your driving?,0,1
What's a feminists favourite type of math? triggernometry,0,1
"When our kids were babies, my wife and I played them Salieri instead of Mozart, and now they've grown into jealous, brooding schemers.",0,1
"Roses are red, violets are blue. If he's busy on Christmas, the side chick is you!",0,1
"The recipe said, 'Set the oven to 180 degrees.' Now I can't open the oven as the door faces the wall.",0,1
I went to my doctor because I couldn't stop giving my girlfriend oral. He says I have Minge Eating Disorder.,0,1
What Should You Do After Ireland Wins The World Cup Turn off Fifa and go to bed,0,1
"My friend likes to make carvings of people of religion in his spare time. You'd like a punchline to this, wooden jew.",0,1
"How do you know a chinese thief has broken into your house? All of your rice is gone, your computer is fixed, and the mother fucker is still trying to back out of the driveway.",0,1
"*Signing the Fed-Ex guy's form* That's a lot of kitty litter, sir It's just litter Pardon? It's not kitty litter if a cat doesn't use it",1,0
What musical group is Jesus most afraid of? Nine Inch Nails,0,1
"I ordered the Olive Garden 'Bottomless Salad Bowl,' and it led me to Narnia.",0,1
"What did the fat pig say when the farmer  dumped corn mash into the trough? ""I'm afraid that's all going to waist.""",1,0
"I hope someone invents a wifi connected ouija board, that way I can continue arguing with strangers on the internet after I die too",0,1
I like the fact that Harriet Tubman will be on the $20 bill. It's good to have a black woman represented on American money. It just sucks that it will only be worth $12.,0,1
How do you blind an Asian woman? Put a windshield in front of her.,0,1
What did the Gay techie say? I do queries.,0,1
"I was on a plane about to crash when a female passenger shouted ""If I'm going to die, I want to die feeling like a woman... is there someone on this plane who is man enough to make me feel like a woman?"" So I stood up, removed my shirt and said ""Here, iron this""",0,1
"A guy in a plane stood up and shouted, ""HIJACK!"" All passengers got scared. From the other end of the plane, a guy shouted back, ""HI JOHN!""",1,0
The best part of guys night out is at the end when we order a dessert and share it with 2 spoons,0,1
"*Lady gives balloon to my son* ME: What do u say? SON: I WILL CRUSH MY ENEMIES ME: *nervous laughter* No, the other thing SON: Oh. Thank you",1,0
"Now that everyone has more free time on their hands, any chance we can finally get around to changing the name of sour cream?",0,1
How many men does it take to fix a women's watch? Why does she need a watch? There is a clock on the oven!,0,1
The other day I tweeted about a married black woman hitting on me #blackwivesflatter,0,1
Rabbit: I got kicked out of my cage for not  paying the rent. My wife walked out and took our twenty-nine bunnies with her. I'm all out of carrots. What should I do? Friend: Don't worry; be hoppy!,1,0
"Chemistry, either you've got it or you don't.",0,1
What should you do when life gives you melons? Get tested for dyslexia.,0,1
"When single ladies get to the age of 50, they tend to get lots of cats. This phenomenon is known as many paws.",0,1
Yo mama's so fat when she turns around they throw her a welcome back party.,0,1
"I asked my girlfriend what book she was reading. She replied ""It's a mystery."" I said ""Doesn't it say on the cover?""",1,0
Border Patrol never did chase down that illegal baby food smuggler from Mexico. I heard he was so fast they nicknamed him Formula Juan.,0,1
I saw a Chinese baby and a black kid wave at each other this morning. Gives me hope for the future. Or at least another Rush Hour movie,0,1
What has a 10 foot neck four legs and loves money. A Jewraffe,0,1
What do you call a team of Christian mutant superheroes? The A-Men,0,1
"Being a baby is like being black out drunk. You throw up and poop your pants, don't remember any of it, and the photos are all over Facebook",0,1
I heard a black woman on the phone today. As did every other fucker within a 14 mile radius.,0,1
I pissed off two people today by calling them hipsters. Apparently the correct term is conjoined twins.,0,1
I had to turn off my carbon monoxide detector. The constant beeping was giving me a headache and making me hallucinate,0,1
Italian Guy with a problem What do you call an Italian guy with one arm shorter than the other?  A Speech Impediment :),1,0
For the first time in her life my wife was stunned into complete silence last night... I love my taser.,1,0
Why don't rabbits like beer? Because it messes with their hops,0,1
"If cupids didnt have wings, theyd just be fat little baby assassins with crossbows.",0,1
"How do you know if a Muslim is laughing online? He types, ""HALOL""",1,0
"If an infomercial suddenly changes to black-and-white, you need to brace yourself. You're about to see a harrowing shot of stubborn, baked-on cheese.",0,1
What was Hitler's least favourite month? Jew-ne,0,1
"Young lady to father ""Daddy when I grow up shall I become a heart-doctor or a tooth-doctor "" ""Dentist"" ""Why father ?"" ""We have only one heart but 32 teeth!""",1,0
Just found out today is officially Eggnog Day. What a crazy coincidence. Life is funny sometimes.,0,1
*Follows proper washing instructions on 10% of the clothes I own* It feels good to be the most adult person on Earth.,1,0
strongest human urges: 1. sexual reproduction 2. getting someone to feel a soft thing that you just felt to prove how soft it is 3. hydration,0,1
Yesterday my wife broke down whilst telling me she had Parkinson's. She was even less impressed when I told her to 'get a grip.',0,1
Whats the difference between a cow and 9/11? Americans can't milk a cow for 14 years,0,1
"If you're having a bad day, just punch an orphan. Who are they going to tell? Their parents?",0,1
I made a website for orphans. Unfortunately it doesn't have a home page.,0,1
A young stunning Brunette came into my office today saying she was being constantly sexually harassed and wanted a new position... 'Doggy style' was not the best advice.,1,0
"My girlfriend left me for an Indian guy. It's okay, I know he's going to treat her well. I heard they worship cows",0,1
"A lawyer was caught jerking off in a grocery store. The arresting officer asked the lawyer ""Why did you do it? Aren't you afraid of going to jail?"" The lawyer responded, ""I knew I'd get myself off""",1,0
What type of blood does a keyboard have? Typo corny,1,0
"How do you get a little old lady to yell the F word? Get another little old lady to yell ""Bingo!""",0,1
Come on Pizza!!! I'm dying here. Pepperoni Dreaming,0,1
Watching Unsolved Mysteries on Netflix is so frustrating! I keep forgetting it's got UNSOLVED in the title But I keep can't stop watching them!,0,1
"My son asked, ""Dad, every time I talk to girls, I get butterflies in my stomach! What should I do?!"" I gently put my arm around him and replied, ""That's easy son..."" ""Stop eating caterpillars!""",1,0
What does a gay man and a rhubarb have in common? It's not right to call them a fruit.,0,1
"One of Uber's self-driving cars crashed in Arizona. Evidently, the car couldn't stand to hear one more passenger say, 'But it's a dry heat.'",0,1
Whats black and white and eats like a horse? A Zebra,0,1
"YOU: I don't understand kids these days. Me: [equipped with the knowledge that comes after 46 years of studying anthropology, sociology, child psychology, and global culture] They like doing that fortnite dance.",1,0
Everything at the bottom of the ocean looks like something Jim Henson would make if he was filled with hate instead of love.,0,1
"I got a job as a bounty hunter in China. Couldn't believe my luck, every time they put a new wanted poster up, the guy they were after was standing right next to me!",0,1
What do we want? TO STOP BEING EASILY OFFENDED When do we want it? THE TONE YOU'RE USING IS DISRESPECTFUL,0,1
Where do atheists donate their money? Non Prophet Organizations corny,0,1
What is similar between the life of an Ethiopian kid and the hype of Call Of Duty: Infinite Warfare? They're practically non existent.,0,1
My friend Jack claims he can communicate with vegetables. Jack and the beans talk.,0,1
A thief broke into my house last night looking for money. So I got out of bed to look with him.,0,1
Why is your nose in the middle of your face ? Because it's the scenter...,0,1
I hate it when adults try to relate to youth using slang. Guess that's what makes me a woke bae.,0,1
Who won the Tour de France in 1940? the Sixth German Panzer Division,0,1
Amigo: Bro you look so young! What's your secret? Me: Naps,1,0
I always knock on the fridge before I open it Just in case there's a salad dressing,0,1
Imagine how crazy cow sex must be... they're wearing leather all the time.,0,1
"My ex wife died so to honor her, I poured a fine, 12 year old bottle of scotch on her grave. But first I filtered it through my kidneys.",0,1
What do you call people who hate long sentences? Criminals.,0,1
My mother used to say the way to a mans heart is through his stomach. Lovely woman. Useless surgeon.,0,1
"My wife has started wearing a 'Refugees Welcome' T-shirt and you are not going to believe how she has been treated. She's been chased, beaten, kicked, punched and spat upon. And she hasn't even left the house yet...",0,1
ME: If only there was an instrument that sounded like a really sassy duck. CLARINET PLAYER: [excitedly moistening his reed] Buckle up baby.,1,0
"if going to church has taught me anything, it is that Catholics hate unexpected pterodactyl impressions",0,1
Before I met my wife I was incomplete.. Now I'm finished.,0,1
Me: Here's everything I ate today Calorie counting app: You're disgusting,1,0
"I wanted to name my son Lance, but my wife said it was too uncommon. I told her that in medieval days, people were named Lance a lot.",0,1
Does anyone know if doctors could take some of my butt flesh and graft it onto someone who isn't a relative? Ass skin for a friend.,1,0
"What sound does a Japanese camera make? ""Crick""",1,0
How do you fit 4 gays on one barstool? Flip it over!,0,1
Mint Tea is a much better name than Mouthwash You Can Swallow.,0,1
I'm so glad we have a way to communicate with everyone on the entire planet. What a time to be alive where you have unlimited access to 7 billion people's opinions on politics and religion.,0,1
"Serve alcohol at a party, nobody bats an eye Serve laxatives at a party and everybody loses their shit",0,1
Why can't a priest take viagra? Because it says on the label to keep away from children,0,1
wife: Do you want a bowl? me [eating ice cream out of the carton] Why?,1,0
"A heads up to girls on Facebook .. if your status says ""single"" and your profile picture is you with your cat - Well then no fucking shit",1,0
"My Wife's will stated that she wanted her remains to be scattered at the school she used to teach at. I probably should have read the instructions a bit more carefully... Apparently, she wanted to be cremated first.",0,1
"So my lesbian neighbours asked me what I wanted for my birthday... They got me a Rolex. I guess they misunderstood when I said ""I wanna watch"".",0,1
Restraining order Why did Mary get a restraining order against Black Beard the Pirate? He kept trying to plunder her booty.,0,1
What do you do if you find a black mamba in your toilet? Wait until he's finished.,0,1
"If you ever become depressed, try drinking a gallon of water before going to sleep... That'll give you a reason to get up in the morning.",0,1
Is that mine? I was walking down the street when I saw black guy with a laptop. Is that mine? I thought. It looks exactly like mine... but that can't be... Mine should be at home cleaning my shoes.,1,0
The Circle Of Life 2019 - Asking your kids for computer help so you can help your parents with theirs.,0,1
Don't you just hate it when the guy sucking you off turns out to be gay,0,1
The only thing Flat-Earthers fear Is sphere itself.,0,1
"My wife's a biology teacher... This morning she asked how I wanted my eggs. I told her, ""Ovariesy.""",1,0
"When your child has a public meltdown, the best thing you can do as a parent is look disgusted and pretend they're someone else's kid, because you don't need that kind of embarrassment in your life.",0,1
White lies are fine. Don't tell a black lie though. Black lies matter. ROFL,0,1
What do you call a muscular Arab A protein sheikh,0,1
We could end all crime if we just sentenced convicts to lick the bottom of a Chuck-E-Cheese ball pit.,0,1
"I was having sex with a woman last night and she kept screaming this other guys name. Who the hell is this ""Rape"" fellow, anyway?",0,1
"What did Hitler say when he put on a blindfold? ""I can Nazi.""",1,0
"My wife hated my impulse purchase of a revolving chair, but then she sat on it. Eventually she came round.",0,1
What do you call a group of men waiting for a haircut? A barbercue.,0,1
What did the ship say to the sexy ice-berg? I'd hit that.,0,1
Why did the blond climb over the glass wall? To see what was on the other side.,0,1
"Boss - Do you think you can come in on Saturday? I know you enjoy your weekends but I need you here. Me - Yeah, no problem. I'll probably be late though as public transport on weekends is slow. Boss - What time will you get here? Me - Monday.",1,0
"Hello sir, I'm from your internet provider. You recently said that ""homosexuality is wrong"", so we've blocked you from seeing lesbian porn.",0,1
Why can't the Chinese be Nazis? Two Wongs don't make a Reich,0,1
Everyone was excited to be at our autopsy club this evening. It was open Mike night.,0,1
Why do midgets make bad parents? Cause they struggle to put food on the table,0,1
A bald guy in a turtleneck sweater looks 97% like a roll-on deodorant.,0,1
Why are there so many old people in Church? They're cramming for the final,0,1
Protestants sing every verse to every hymn. Catholics know this. We think about it when we get to the bakery 20 minutes ahead of you.,0,1
"Sadly, I've lost 20% of my sight. Sigh",0,1
I couldn't figure out how the seat belt worked. Then it just clicked,0,1
"My wife and I are like an old pair of shoes... one of us smells like old feet, and the other one has a really long tongue.",0,1
Going to attempt a Mexican joke. Hope it's a good Juan!,0,1
Naming a child is hard. Do you name him something creative or original and risk that ruining his life? Or give him a normal name and let it be ruined by emotional baggage later on,0,1
I've recently developed a severe phobia of elevators. I'm taking steps to avoid them. corny,0,1
"Some people bring blessings wherever they go, others whenever they go",0,1
Why do Jews always seem to find spare change laying around? They cents it.,0,1
How many feminists does it take to change a lightbulb? It's not enough to change the bulb; we have to change the *system*.,0,1
My girlfriend hates when I make jokes about her weight. She needs to lighten up.,0,1
What's orange and sounds like a parrot? A carrot.,0,1
Jehovah's Witnesses don't celebrate Halloween. I guess they don't appreciate random people coming up to their door.,0,1
What do you call a Jewish feline? A yama-cat,0,1
"In Hell, the radio is only the Kars for Kids commercials.",0,1
"The mountains aren't just funny, they're... Hill areas.",0,1
Me: Are you mad because I said you sound like a bell when you get mad? Her: DING DING DING,1,0
What do you call a knight who is afraid to fight? Sir Render.,0,1
What happens when a tree has a one night stand? It leaves.,1,0
"Simple way to get my kids to brush their teeth and do their homework: if they don't, they have to be a guest on my podcast.",0,1
"Sometimes I hide my girlfriend's inhaler so the neighbors think I'm a stud when they hear her panting, ""Give it to me!""",0,1
"Jew problems An old jew comes to a rabbi and says: ""Please help me, my son became a christian!"" The rabbi replies: ""i can't help you, god has the same problem.""",1,0
Alligators can live up to 100 years. Which is why there's an increased chance that they will see you later.,0,1
How do you make a hormone? Don't pay her.,0,1
"Having finally given up my drug addiction, I dumped my weed in a house haunted by ghosts and now my spirits are high.",0,1
It's pretty hypocritical that you can't shorten the word abbreviation,0,1
"Holocaust, the Musical. Putting the 'sing' back into ethnic cleansing.",1,0
Did u hear about the leper poker game? everyone threw their hands in,0,1
I haven't talked to my wife in three weeks. I didn't want to interrupt her.,0,1
I was so nervous when airport security started frisking me that I lifted my arms and accidentally started doing jumping jacks,0,1
"""Ex -boyfriends are just off limits to friends. I mean, that's just, like, the rules of feminism."" - Mean Girls",1,0
